,username,comment,rating
928,indra_prast31,"Barang dah sampai, pengiriman oke. Keren,real pict,dan semoga awet",5
929,ajengaryaa,"Sumpah sepatunya wort it bgt bagus lagi, rekomended deh, lokal bgt suka dan pas di kaki aku next order lagi deh disini",5
930,w*****s,"Kualitas barang terjamin, harga ramah di dompet, top banget lah.... ,🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😁😁😁😁😁😁😁😎😎😎😎😎😎😎😎😎😎😎",4
931,nandatsc,"makasih kak,barang bagus pengiriman cepat.
puas belanja di sini.👍👍❤️❤️",5
932,p*****3,"Warna:sesuai
Tampilan:bagus barang ori

Bagus, barang juga ori pengiriman cepat aman juga, cuma ukuran kekecilan kirain sesuai size chart nya tp lebih kecil. Kalo boleh dituker",5
933,selynovi7,"Tampilan:keren abis
Warna:hitam putih

Gila bagus banget woi, buat kado ultah smga muat, pengirimannya sangat cepat sekali luar biasa mantap betul deh.",5
934,s*****a,"Bagus bgt sih, kalian harus belii, barangnya orii ga mengecewakan",5
935,hudangejreng,"ukuran nya pas kemasan rapi, rekomen dehh beli disini hehehe",5
936,f*****i,"Kualitas produk sangat baik sekali, produk original, harga produk sangat-sangat ramah dikantong, kecepatan pengiriman pun sangat baik😆😘",5
937,bimaanzala,Sepatunya bagus bangeett sesuai dengan keinginan.... Pengirimannya juga cepet,5
938,ceciliapurba,"SUKA BGT! 
ga nyesel beli disini huhu❤️
harganya mantep bgt",5
939,s*****4,"Tampilan:bagus
Warna:hitam

Alhamdulillah paket mendarat dengan selamat

pengiriman sangat cepaat 
semoga awet

thanks seller..",5
940,pjtrans2005,"Tampilan:bagus sesuai dengan foto
Warna:hitam putih

Bahan nya bagus tidak mengecewakan kerennn👍🏻",5
941,adamherr_,"Respon Seller Baik
Pengiriman Barang Baik
Kualitas Produk Baik


Cuma saya aja yang Jahat:(",5
942,m*****5,"Warna:hitam natural
Tampilan:keren

Dengan Panjang telapak kaki 25.5 mengambil uk 40 menurut saya pas, material nya jga baik sangat sesuai harga, dan pastinya tidak mengecewakan.",5
943,r*****e,Lokal tak gentar.. barang ori.. bagus.. kualitas josssssss.. pengiriman cepat,5
944,rizqi_ks,"Barangnya sdh sampai tidak ada kerusakan dan sesuai request, modelnya bagus untuk bahannya menurut sy agak kaku dan lumayan berat... semoga awet",5
945,desta2009,"Selalu sukaa, selalu memuaskan, selalu racun nih aerostreet, sesuka itu sama aerostreet, harga murah tapi kualitas ga murahan 🔥🔥🔥",5
946,ameilindah27,,5
947,1fkl_ef_m2,"kualitas bagus pokoknya
harga terjangkau 
rekomendasi buat yang cari sepatu lokal bagus",5
948,dimasssaputra07,"Harga pas kualitas atas,,,, good suka banget sama sapatunya #lokaltakgentar",5
949,dessyiqoanggraini,"Ini pembelian yg kesekian, suka banget produk nya aerostreet walaupun yg ini ternyata berat anakku suka... Lumayan buat ganti2 kesekolah",5
950,fitoagil,"Warna:hitam putih
Tampilan:bagus

Pengiriman lumayan cepat, worth it untuk harga segini apalagi untuk pelajar jaitannya rapih nyaman dipakai^^",5
951,a*****4,"sepatunya bagus
sesuai ekspektasi
pengiriman cepat
packing aman
semoga awet deh",5
952,adzkianoav,"Warna:hitam

Bahannya baguss, rapii, packingnya juga rapi",5
953,r*****y,"Kualitas produk sangat baik
Produk original
Kecepatan pengiriman sangat baik",5
954,dhirazhank,"Tampilan:oke
Warna:oke

Cantik banget sepatu nya bisa buat cewe dan cowo bisa untuk couplean,rekomendasi banget sih ini,ga nyesel beli disini,murah kualitas ga murahan,terimakasi seller😻❤️❤️‼️.",5
955,a*****3,"Warna:sesuai pesanan
Tampilan:sangat memuaskan

pesanan sangat cepat sampai nya, dan sesuai pesanan",5
956,devy2010,"Sepatu sudah dipakai dan lumayan empuk,untuk sepatu tempur harian ini.semoga than lama",5
957,lhaalailatunnasehah,"Selalu puas si sama barang nya gak usah d ragukan lagi , brand local paling top",5
958,k*****7,"Warna:hitam bersih
Tampilan:bagus banget,

Pas dipake, empuk banget bawahnya. Produk lokal good",5
959,r*****n,"Mantab!
Semoga awet bisa dipake bertahun2
Nanti beli lg kalo ada lg yg bagus
Mantab!
Pertahankan produk dan kualitas nya
Mantab!",5
960,dearayucuf,"Ukuran pas, packaging juga rapihh, pengataran cepat dan barangnya juga okee",5
961,azkaa.k,"Tampilan:trendy
Warna:Hitam

Waaaawwww bagus sekali sepatunya, agak kebesaran dikit tapi bentar lagi pasti pas buat anak sekolah makasihhh ya pasti buat langganan makasih sekali lagi pertahankan terus kualitanya dan readykan yg banyak biar gak nunggu"" lagi hahaha",5
962,m*****1,"Tampilan:keren coy
Warna:Hitam

pas banget,saran aja buat yang mau beli kalo ukuran kakinya 23 lebih ambil yang 40 atau 41 aja, soalnya yang 40 ngepas banget",5
963,fajarespect,"Swpatunya bagus, sesuai ekspektasi, size chart nya pas, cuman kalau kaki saya ukuran 25cm, pas nya pakai size 41,karena biar ada space nya dikit, untuk quality controlnya kurang menurut saya, karena masih banyak yang kurang rapi, bahkan logo blakang copot sendiri pas saya pakai",5
964,m*****0,"Good!!! Aerostreet gk pernah ngecewain, selalu puas beli disini, produknya keren-keren. Thanks seller, sukses selalu 👍🏻",5
965,dinafirsyanda,pengiriman cepat sekali.. pesen tanggal 25 tgl 27 uda sampek👍👍👍 sepatu nyaman di pakai harga ramah di kantong tp dapet kualitas yg bagus😊😊😊🥰,5
966,ridho_h,"Makasih banget buat sellernya🥰 sepatunya mendarat dengan aman, bahan nya jg tebel, mqntrp dh pokoknya",5
967,m*****_,"Paket sudah sampai... Pertama kali beli disini, cukup puas sama barangnyaa 💙",4
968,muhammadarkan12,"Kualitas produk sangat bagus, harga juga terjangkau. Overall sih oke semoga awet",5
969,kanghans16,"Tampilan:sesuai pict
Warna:bagus

Sepatunya realpict alhamdulillah.dan amanah.
Tapi knp ya total bayarnya cuma 140.296 tapi sama kurirnya disuruh bayar 146000 😁
Tp gpp lah yg penting amanah...",5
970,h*****3,"Tampilan:oke
Warna:hitam

Sepatu keren banget cocok suka sekali foto jadi estetik",5
971,s*****4,"Manntaapp..😍Udaah ga usah mikir lama"" langsung checout aja,untuk bahan ga akan nyesel harga segini...bahan karet..alas kaki dalem juga karet,,enak buat pake jalan",5
972,murnilarashati,"Tampilan:keren dan kece untuk sepatu lokal
Warna:massive low hitam

Baru pertama beli dan sesuka ini, dukung terus produk lokal supaya ga kalah nilai jualnya sama produk dari luar negeri . Pokoknya ga nyesel deh beli di aerostreet",5
973,panjikristianto803,"Tampilan:Bagus Kuat Rapih
Warna:Hitam Putih

Ukuran sangat pas,dikirim ekstra cepat 2 hari,sesuai pesanan,nyaman & sanagat empuk digunakan 
Ringan",5
974,rosdhianayuliasmita,"Bagus...sepatunya agak berat,canvas nya jg agak kaku tp fipakai enak dan okke jahitanjya. Rapi. Packing sangat bagu. Semoga awet. Blm dicoba suami",5
975,f*****a,"Barang nyampe dengan selamat. Kualitasnya bagus ga mengecewakan, semoga adikku suka ya",5
976,n2uq9rdpu8,Tampilan:worth in banget harga segini,5
977,ridkhrn,Barangnya sudah sampai sesuai dengan pesanan. Untuk pengiriman nya standard laa. Tapi okee barangnyaa untuk harga segitu. Mantaplaa 👍👍,5
978,p*****h,"Tampilan:bagus
Warna:bagus

Sangat sesuai realpict hanya saja ukurannya kurang besar dikit padahal saya sudah mengikuti ukuran yg disediakan. Jadi kalo mau beli pilih satu ukuran yg lebih besar dari biasanya
 Tapi bagus suka sekalii terima kasih",5
979,andriyanto_d4w4l4,"Tampilan:good
Warna:good

Emng selalu puas beli disini, bagus gk pernh salah deh.. 🤭🤭🤭",5
980,wahyoenamaq185,"Styling:mantul
Kualitas:mantab
Saran Tampilan:sesuai deskripsi

Mantablah murah tapi tidak muarahan",5
981,hamimthohari602,Alhamdulillah barang sudah sampai dengan selamat sesuai dengan pesanan semoga awet amiiin respon lapak cepat terima kasih atas pelayanan nya semoga jadi langganan,5
982,chileevhya18,"Kereennn pakee bangetttt 👍👍
Sukaa sekali septunya bangus harga 12.12 murcess💙💙💙💙💙",5
983,maulanamallik99,"Tampilan:tampilan sangat elegan
Warna:sangat cocok untuk buat sekolah

Seapatu murah kualitas gk murahan sangat nyaman untuk di pakai",4
984,alifianimustika,"Bagusss... Cukup d anak sy mudah""an awet pengiriman cpt cma packing nya krg suka krn transparan jd g surprise pas ngasih brgnya krn udah ketauan itu apa",5
985,kaos_muslimribh2,"Tampilan:lumayan keren, walaupun bahan berat
Warna:biasa ajah sih

Sepatunya berat, Kualitas sesuai harga, kalo pingin yang ringan beli ajah yng mahal wkwk.",5
986,ardiansy31,"Produk original, sepatunya empuk, tebel juga, warna putih di motifnya kurang putih, kaya kena lunturan warna lain, jahitan yg sebelah kanan ada yg kurang rapih benang keluar2 tapi ga banyak. Selebihnya bagus 👍🏻",4
987,arulshieyuonk,"Barang bagus, respon penjual juga baik, untuk packingnya semoga bisa lebih baik lagi.. 
Semoga awet",5
988,z*****_,"Tampilan:bagus
Warna:hitam

Barang sudah sampai dan bagus hanya proses pengiriman nya saja yang lama",4
989,galeka99,"Warna:mantap
Tampilan:mantapp

barang selamat sampai tujuan, respon seller oke, pengiriman juga oke, kualitasnya mantapp walaupun harganya sangat terjangkau, semoga awet👍",5
990,hari_cimoll,"Tampilan:kece badai
Warna:ok serasi

Ok lah Smaga awet sepatunya   . Keren deh pokoknya",5
991,,"Bagus banget untuk sepatu  dengan murah kualitas oke. Sayangnya kekecilan🥺🥺 ukuran sepatu biasa 40 saya ambilnya 38 karna size chartnya besar tapi ternyata kekecilan untuk ukuran sneakers jadinya ngepas,harusnya ambil ukuran 39.",5
992,a*****7,Alhamdulillah akhirnyaa dapettt salah satu sepatu a aerostreet baguss alhmdulillahh . Pengeriman cptt bgtt . Ga nyangka sebagus ini cuma 99k aja . Huhu produk anak bangsa ga kalah bagus yukk cintai produk indonesiaa .,5
993,m*****0,"Tampilan:bagus
Warna:hitam

Paketan sudah sampai dengan baik, bagus sepatunya, udah 2x beli disini puas, rapih, terimakasih",5
994,v*****t,"Bagus buat harga segini, tp ngepas banget, kayanya bakal enak kalo ukuran 39 sayangnya kemaren udah abis 😭 Saran juga mungkin bisa di tambahin ukuran lebarnya, sama sering2 restock..",5
995,thedhark,"Bagus bossqq,, jahitan rapii, di pake nya enak.. Amann.....",5
996,citiariefah,"Bagus sepatuny pengiriman juga cepat,cintailah produk dalam negri semangat,terimakasih",5
997,j*****1,"Barang sudah samapi dgan selamat ,barang nya bagus  recomended  pokoknya👍👍",5
998,iswhyn,"Baguss bgt,ini repeat order yg ke 2.
Sempet trauma kmrin beli yg peach yg dikirim kuning pastel,alhamdulillah yg ini bener trus pengirimannya juga cpt.
Makasih seller",5
999,risnapujianti,"Warna:cakep
Tampilan:bagus

Bagus bgt yampun makasih seller",5
1000,m.ikhsan_07,Sangat sangat memuaskan pengiriman cepat kualitas barang bagus murah #lokaltakgentar,5
1001,ww9dnt5at1,"Tampilan:bagus
Warna:hitam

Suka dan pengiriman cepat 👍👍",5
1002,s*****t,Seriusan bagus banget nihhh sepatuuu. Yg biasanya ukuran kaki saya 40 saya beli 39 pas bangettttttt rekomendasi banget nihh harganya murah dan berkualitas sama kayaa harga mahal. Amanah terusss. Bakalan belik terus di toko ini,5
1003,n*****a,"sepatu nya bagus banget, empuk enak diajak jalan, pengiriman cepet cuma sayang pake plastik doang rawan kena hujan :') , seller nya agak slowresp tp ttp dibales kok sabar aja. makasih seller dan kurir 😍",5
1004,s*****9,"Bagus sepatunya, ya walaupun pengiriman aga lama tapi gpp. Semoga awet ya sepatunya, tengkyu min🥰",5
1005,fajarfitrianto28,WOIIIIII SUMPAH GUE KESEL SAMA AEROSTREET.. BARANGNYA BAGUUS GAK SIA SIA BELI. DAN KESELNYA LAGI KEHABISAN UK 37 BUAT DOI. NEXT HARUS DAPET BIAR SAMAAA...,5
1006,s*****i,"Tampilan:sesuai di gambar
Warna:dominasi hitam

Pengemasan cepat dan dikirim di hari yang sama saat pemesanan, packing tanpa bubble wrap hanya kardus yg luarnya dilapisi plastik wrap tipis, ukuran 40 tertulis di deskripsi untuk ukuran kaki 26 cm tapi di sepatu tertulis 25,9 cm, ruang dalam sepatu nya sempit jadi untuk yg kakinya lebar seperti kaki saya lebih baik naikin 1 size dari size normal pakai anda",5
1007,r*****p,"best produk lokal suka bgt, inceran pengganti va*s wkwk, thnk u seller, next mo beli yg lain",5
1008,jihanlailatul,"Tampilan:menarik,
Warna:bagus

Untuk kesan pertama lumayan lah. Sebenernya sepatunya bagus, nyaman, tapi kayaknya harus beli 1 uk lebih besar dari ukuran asli. Minusnya ada noda lem di ujung sepatu, sama jahitnya ada yang kurang rapih.",4
1009,u*****7,"Produknya original dan bagus banget semoga tahan lamaa untuk pengirimannya juga cepat
Ayo bangga buatan indonesia",5
1010,fahmiridho1810,"Kualitas sangat bagus meskipun sizenya kurang gede gk kayak sepatu lainya wkwk, moga awet aja",5
1011,d*****8,Terimakasih produk sudah diterima sesuai pesanan kualitas produk baik kecepatan pengiriman barang baik harga terjangkau,5
1012,teguh_560,"Warna:black
Tampilan:bagus bgt

Bagus bgt sih cuman biasanya beli sepatu uk42 itu pas dan rada gede dikit  ini gw beli 42 karena 43 kosong mulu stock ny :( alhasil ya sdikit sempit",5
1013,vickyrara,"Alhamdulillah, barang datang dengan selamat sesuai dengan pesanan, gak ada cacat. Tapi pengemasan lamaaa, 4 hari. Biasanya pakai ukuran 43, tapi di sepatu ini pakai 44 pas. Jadi malah disarankan, naikkan ukuran 1 tingkat di atasnya. Ini tipe sepatu yg gak ringan ya.",5
1014,iyusyuaup,Pengirimannya cepet banget cuma dua hari pdhl beda propinsi kualitas bagus,5
1015,aldimohtar23,"Barang okelah, memuaskan...
Kurir nya ramahh makasih min🤩🙏🏻🙏🏻",5
1016,xreginaax,"pengemasan agak lama tp pengiriman cepat, barang sesuai pesanan",5
1017,h*****5,"Tampilan:worth it sih dengan harga segini, sesuai gambar mantap👍🏼",5
1018,t*****a,"Udah gak diragukan lagi belanja disini pasti puas dan barangnya juga super oke. ""Produk lokal tak gentar""",5
1019,alifianurma27,"Warna:hitam

Barangnya cepet banget sampenya huhu
Aku pesen hari sabtu, selasa udah nyampe
Safety poll kak😁😁",5
1020,o*****y,"Mantap kainnya tebal, pengirimannya juga termasuk cepat 3 hari udah nyampe ke alamat tujuan",5
1021,shellajey,"aku tahu aero ini dari review di YouTube, sepatunya murah tpi kualitas bagus katanya gitu.
aku pilih size 37 karena aku pikir bakalan besar kek 38. biasa kalo beli di olshop pilih 1 tingkat diatasnya. tapi ngepas ternyata. gapapa masih nyaman juga kok. semoga awet kek review²nya di yt.",4
1022,nur_tiwi88,"Tampilan:bagus
Warna:hitam

Paketnya sudah sampai 
Sepatutnya bagus ukurannya juga pas dikaki",5
1023,d*****o,Keren parah harga Murah kualitas baguss kece si ini bahan nya enak empuk ga sakit,5
1024,abdulqodir08,"Warna:sesuai

Bagus banget barangnya, sesuai banget sama yang dideskripsikan. Murah tapi mewah 🤟🏻
Enak & nyaman juga dipakainya.",5
1025,d*****a,"Produknya ori, harga terjangkau, pengirimannya jugaa cepet, respon adminnya baik",5
1026,s*****e,"Paket diterima dalam keadaan baik, cuma ada sobek sedikit di plastiknya tp masih aman. Sepatunya kelihatan kecil tp ternyata masuk, ngepas banget ukurannya. Keren. Kualitas sesuai harga ",4
1027,f*****0,"Sesuai dengan pesanan, empuk, pengiriman cepat, suka banget",5
1028,ariniapr,OFC SUKA BANGETTT ini kedua kalinya beli sepatu aerostreet setelah sepatu sekolah HAHAHA seneng bngttt ukurannya pas aja agak longgar dikit tapi nyaman banget ini psti jadi bakal sptu kesayangan huhu apalgi belinya pakai hasil kerja sendiri kecee dah #lokaltakgentar,5
1029,c*****8,"Buat yang mau punya sepatu kets murah dan original ini jawabannya
Tapi untuk kualitas semoga owner tingkatin lg ya
Masih byk yg kurang 
Mulai dari bahan, jahitan, dan sol 
Tapi it's okay dg harga segitu 
Makasih penjual",2
1030,acmd_habibiee,Beli sepatu dengan harga semurah ini dapet kualitas terbaik dan nyaman banget dipake sih worth it banget!!! ,5
1031,m*****a,"Tampilan:sangat bagus
Warna:sangat bagus

Sudah dua kali beli disini gak pernah kecewa. Terimakasih",5
1032,b*****s,"Tampilan:keren
Warna:hitam

Tampilan oke, bahan bagus, sol empuk
Puas dengan kualitasnya aerostreet",5
1033,n*****8,"Tampilan:bagus
Warna:bagus

Alhamdulillah sudah sampai, seduh kesekian kalinya beli disini selalu puasssss. . . .",4
1034,rikyramadhani_15,"Warna:oke lah
Tampilan:bagus

Barang nya aman kualitas juga bagus,cuma di sayangkan ga ada bubble wrap nya jadi dus nya rusak",5
1035,khairirasya78,"Kualitas mantap, pengiriman juga lumayan cepat... udh 3x beli disini, pokoknya mantap lah",5
1036,yanuarhakimramadhan,"Warna:bagus
Tampilan:baik

pengiriman cukup cepat, kualitas nya bagus dan baik",5
1037,u*****i,Keren banget sepatunya kualitas oke banget...gak nyesel order sepatu lokal kualitas import,5
1038,haikal.fikri_,"Mantap lah kualitasnya dengan harga segini, pengirimannya juga cepat. Terima kasih ⭐⭐⭐⭐⭐",5
1039,musoleh99,"Mantap ...
Passss dikaki...
Pas dihati...
Pengirimane ngebut....
Makasihhhhhhhh.....",5
1040,ahmad_wasis22,Produk lokal ter the best pokok.. Aku suka banget karna kualitas bagus banget dan harganya yang terjangkau... Lope lope pokoknya,5
1041,k*****a,"Paket sudah diterima & sesuai pesanan. Cakep banget ini sepatunya, selalu jatuh cinta sama produk² aerostreet. Ada lem yg agak kurang rapi, but it's ok... Semoga sepatunya awet & nggak cepat jebol. Terima kasih... ♥️",5
1042,aisshop24,"Tampilan:lokal pride

kualitas sangat bagus banget worth it banget, lokal berkualitas, jangan ragu CO",5
1043,unaaxxd_,"Cepett bgt pengiriman nyaaa
Suka bgttttt🥰🥰🥰
Cantikkkk polll",5
1044,anisamisni239,"Tampilan:bagussssss sesuai gambar👍
Warna:hitam

Bagus pengiriman cepat gratis ongkir juga✨✨🤭",5
1045,kintanmrr,Pengemasan pengiriman mayan lama semua. Tapi terbayar dengan produknya yng oke. Thnk ka,5
1046,ervitamarvel,"OMG ini baguss banget sih buat harga segitu worth it banget
Shoelace bagus, insole bagus, lemnya kuat meskipun ada over cementing dikit tp not bad lah
Size sesuai deskripsi 
Pengiriman cepat
Thankyou seller",5
1047,vhiee63,"Tampilan:keren bgt
Warna:hitam natural

Kece bgt buat sekolah .. pengiriman cepat .. 👍👍 terimakasih bnyk 🙏🏻🙏🏻",5
1048,anggishalikha,"Mantap banget ini sepatu, gak percaya kalau harganya 99 rbu, gileee gileee. Sukses terus produk lokal #lokaltakgentar #localpride ",5
1049,desyarbiatun,"Pertama kali belanja sepatu disini
Sumpahh nyesel bangettttt,,, karena baru tau ada sepatu yg sebagus ini😭😭😭
Harga ramah didompet ya ampyuunnn🤣
Next time beli lagi, makasih seller dan shopee",5
1050,i*****h,"Warna:bagus, sesuai pesanan
Tampilan:okee

Bagus, sesuai lah sma harga.. Ga keras, suami suka, ukurannya juga pas di kaki.. Mudah mudahan awet, minus nya di pengemasan yg lama, semoga bsa lebih baik lagi",4
1051,pancareztiantri6,"Warna:hitam putih
Tampilan:keren

Kualitasnya bagus bgt, modelnya juga keren poll.. pengirim nya juga cepet .. the best pokoknya",5
